row,user_id,block,block_trial,trial,technique,technique_id,command,number_of_encounter,frequency,method,method_id,ub,ub_id,time,errors
129,0,2,9,129,traditional,0,Sweater,24.0,144,menu,0,menu_only,0,2.131,0
130,0,2,10,130,traditional,0,Garlic,8.0,48,menu,0,menu_only,0,4.263,0
131,0,2,11,131,traditional,0,Strawberry,25.0,144,menu,0,menu_only,0,2.427,0
132,0,2,12,132,traditional,0,Cards,8.0,48,menu,0,menu_only,0,2.116,0
133,0,2,13,133,traditional,0,Sweater,25.0,144,menu,0,menu_only,0,2.162,0
134,0,2,14,134,traditional,0,Strawberry,26.0,144,menu,0,menu_only,0,2.271,0
135,0,2,15,135,traditional,0,Cards,9.0,48,menu,0,menu_only,0,2.069,0
136,0,2,16,136,traditional,0,Mouse,4.0,24,menu,0,menu_only,0,1.868,0
137,0,2,17,137,traditional,0,Strawberry,27.0,144,menu,0,menu_only,0,2.7560000000000002,0
138,0,2,18,138,traditional,0,Cards,10.0,48,menu,0,menu_only,0,2.7880000000000003,0
139,0,2,19,139,traditional,0,Mouse,5.0,24,menu,0,menu_only,0,2.305,0
140,0,2,20,140,traditional,0,Strawberry,28.0,144,menu,0,menu_only,0,5.7170000000000005,0
141,0,2,21,141,traditional,0,Cards,11.0,48,menu,0,menu_only,0,2.492,0
142,0,2,22,142,traditional,0,Dolphin,12.0,72,menu,0,menu_only,0,2.072,0
143,0,2,23,143,traditional,0,Sweater,26.0,144,menu,0,menu_only,0,2.414,0
144,0,2,24,144,traditional,0,Pencil,14.0,72,menu,0,menu_only,0,2.648,0
145,0,2,25,145,traditional,0,Strawberry,29.0,144,menu,0,menu_only,0,3.2710000000000004,0
146,0,2,26,146,traditional,0,Sweater,27.0,144,menu,0,menu_only,0,2.367,0
147,0,2,27,147,traditional,0,Garlic,9.0,48,menu,0,menu_only,0,2.258,0
148,0,2,28,148,traditional,0,Frog,4.0,24,menu,0,menu_only,0,2.5860000000000003,0
149,0,2,29,149,traditional,0,Sweater,28.0,144,menu,0,menu_only,0,3.0060000000000002,0
150,0,2,30,150,traditional,0,Garlic,10.0,48,menu,0,menu_only,0,4.0969999999999995,0
151,0,2,31,151,traditional,0,Frog,5.0,24,menu,0,menu_only,0,2.803,0
152,0,2,32,152,traditional,0,Sweater,29.0,144,menu,0,menu_only,0,2.694,0
153,0,2,33,153,traditional,0,Garlic,11.0,48,menu,0,menu_only,0,2.289,0
154,0,2,34,154,traditional,0,Sweater,30.0,144,menu,0,menu_only,0,2.04,0
155,0,2,35,155,traditional,0,Sweater,31.0,144,menu,0,menu_only,0,2.119,0
156,0,2,36,156,traditional,0,Strawberry,30.0,144,menu,0,menu_only,0,2.0869999999999997,0
157,0,2,37,157,traditional,0,Coat,6.0,36,menu,0,menu_only,0,2.5860000000000003,0
158,0,2,38,158,traditional,0,Pencil,15.0,72,menu,0,menu_only,0,2.6010000000000004,0
159,0,2,39,159,traditional,0,Sweater,32.0,144,menu,0,menu_only,0,2.633,0
160,0,2,40,160,traditional,0,Dolphin,13.0,72,menu,0,menu_only,0,4.205,0
161,0,2,41,161,traditional,0,Dolphin,14.0,72,menu,0,menu_only,0,2.617,0
162,0,2,42,162,traditional,0,Dolphin,15.0,72,menu,0,menu_only,0,1.8219999999999998,0
163,0,2,43,163,traditional,0,Strawberry,31.0,144,menu,0,menu_only,0,2.259,0
164,0,2,44,164,traditional,0,Sweater,33.0,144,menu,0,menu_only,0,2.0869999999999997,0
165,0,2,45,165,traditional,0,Dolphin,16.0,72,menu,0,menu_only,0,2.336,0
166,0,2,46,166,traditional,0,Coat,7.0,36,menu,0,menu_only,0,2.181,0
167,0,2,47,167,traditional,0,Coat,8.0,36,menu,0,menu_only,0,1.854,0
168,0,2,48,168,traditional,0,Dolphin,17.0,72,menu,0,menu_only,0,2.367,0
169,0,2,49,169,traditional,0,Pencil,16.0,72,menu,0,menu_only,0,2.025,0
170,0,2,50,170,traditional,0,Corn,5.0,24,menu,0,menu_only,0,4.984,0
171,0,2,51,171,traditional,0,Strawberry,32.0,144,menu,0,menu_only,0,1.869,0
172,0,2,52,172,traditional,0,Sweater,34.0,144,menu,0,menu_only,0,2.056,0
173,0,2,53,173,traditional,0,Clock,2.0,12,menu,0,menu_only,0,2.1180000000000003,0
174,0,2,54,174,traditional,0,Strawberry,33.0,144,menu,0,menu_only,0,2.04,0
175,0,2,55,175,traditional,0,Strawberry,34.0,144,menu,0,menu_only,0,2.539,0
176,0,2,56,176,traditional,0,Strawberry,35.0,144,menu,0,menu_only,0,2.3209999999999997,0
177,0,2,57,177,traditional,0,Pencil,17.0,72,menu,0,menu_only,0,2.056,0
178,0,2,58,178,traditional,0,Camel,2.0,12,menu,0,menu_only,0,2.7260000000000004,0
179,0,2,59,179,traditional,0,Sweater,35.0,144,menu,0,menu_only,0,3.286,0
180,0,3,0,180,traditional,0,Pencil,18.0,72,menu,0,menu_only,0,8.021,0
181,0,3,1,181,traditional,0,Banana,9.0,36,menu,0,menu_only,0,2.866,0
182,0,3,2,182,traditional,0,Corn,6.0,24,menu,0,menu_only,0,2.461,0
183,0,3,3,183,traditional,0,Pencil,19.0,72,menu,0,menu_only,0,1.775,0
184,0,3,4,184,traditional,0,Banana,10.0,36,menu,0,menu_only,0,1.963,0
185,0,3,5,185,traditional,0,Karate,6.0,24,menu,0,menu_only,0,2.102,0
186,0,3,6,186,traditional,0,Pencil,20.0,72,menu,0,menu_only,0,2.119,0
187,0,3,7,187,traditional,0,Banana,11.0,36,menu,0,menu_only,0,2.072,0
188,0,3,8,188,traditional,0,Karate,7.0,24,menu,0,menu_only,0,2.305,0
189,0,3,9,189,traditional,0,Strawberry,36.0,144,menu,0,menu_only,0,2.85,0
190,0,3,10,190,traditional,0,Sweater,36.0,144,menu,0,menu_only,0,8.162,0
191,0,3,11,191,traditional,0,Camel,3.0,12,menu,0,menu_only,0,4.143,0
192,0,3,12,192,traditional,0,Strawberry,37.0,144,menu,0,menu_only,0,2.944,0
193,0,3,13,193,traditional,0,Cards,12.0,48,menu,0,menu_only,0,1.993,0
194,0,3,14,194,traditional,0,Cards,13.0,48,menu,0,menu_only,0,1.962,0
195,0,3,15,195,traditional,0,Strawberry,38.0,144,menu,0,menu_only,0,1.993,0
196,0,3,16,196,traditional,0,Cards,14.0,48,menu,0,menu_only,0,1.807,0
197,0,3,17,197,traditional,0,Frog,6.0,24,menu,0,menu_only,0,3.5039999999999996,0
198,0,3,18,198,traditional,0,Strawberry,39.0,144,menu,0,menu_only,0,2.616,0
199,0,3,19,199,traditional,0,Cards,15.0,48,menu,0,menu_only,0,3.582,0
200,0,3,20,200,traditional,0,Mouse,6.0,24,menu,0,menu_only,0,5.856,0
201,0,3,21,201,traditional,0,Strawberry,40.0,144,menu,0,menu_only,0,2.461,0
202,0,3,22,202,traditional,0,Sweater,37.0,144,menu,0,menu_only,0,2.57,0
203,0,3,23,203,traditional,0,Mouse,7.0,24,menu,0,menu_only,0,2.3209999999999997,0
204,0,3,24,204,traditional,0,Sweater,38.0,144,menu,0,menu_only,0,4.096,0
205,0,3,25,205,traditional,0,Sweater,39.0,144,menu,0,menu_only,0,1.651,0
206,0,3,26,206,traditional,0,Sweater,40.0,144,menu,0,menu_only,0,1.994,0
207,0,3,27,207,traditional,0,Sweater,41.0,144,menu,0,menu_only,0,1.8840000000000001,0
208,0,3,28,208,traditional,0,Garlic,12.0,48,menu,0,menu_only,0,2.258,0
209,0,3,29,209,traditional,0,Garlic,13.0,48,menu,0,menu_only,0,1.838,0
210,0,3,30,210,traditional,0,Sweater,42.0,144,menu,0,menu_only,0,5.312,0
211,0,3,31,211,traditional,0,Garlic,14.0,48,menu,0,menu_only,0,1.776,0
212,0,3,32,212,traditional,0,Frog,7.0,24,menu,0,menu_only,0,2.477,0
213,0,3,33,213,traditional,0,Sweater,43.0,144,menu,0,menu_only,0,1.744,0
214,0,3,34,214,traditional,0,Garlic,15.0,48,menu,0,menu_only,0,2.102,0
215,0,3,35,215,traditional,0,Sweater,44.0,144,menu,0,menu_only,0,2.305,0
216,0,3,36,216,traditional,0,Sweater,45.0,144,menu,0,menu_only,0,1.729,0
217,0,3,37,217,traditional,0,Clock,3.0,12,menu,0,menu_only,0,1.479,0
218,0,3,38,218,traditional,0,Coat,9.0,36,menu,0,menu_only,0,1.666,0
219,0,3,39,219,traditional,0,Coat,10.0,36,menu,0,menu_only,0,2.056,0
220,0,3,40,220,traditional,0,Dolphin,18.0,72,menu,0,menu_only,0,3.925,0
221,0,3,41,221,traditional,0,Dolphin,19.0,72,menu,0,menu_only,0,2.7119999999999997,0
222,0,3,42,222,traditional,0,Strawberry,41.0,144,menu,0,menu_only,0,2.182,0
223,0,3,43,223,traditional,0,Dolphin,20.0,72,menu,0,menu_only,0,2.634,0
224,0,3,44,224,traditional,0,Coat,11.0,36,menu,0,menu_only,0,5.999,0
225,0,3,45,225,traditional,0,Pencil,21.0,72,menu,0,menu_only,0,2.571,0
226,0,3,46,226,traditional,0,Dolphin,21.0,72,menu,0,menu_only,0,2.3680000000000003,0
227,0,3,47,227,traditional,0,Strawberry,42.0,144,menu,0,menu_only,0,1.963,0
228,0,3,48,228,traditional,0,Sweater,46.0,144,menu,0,menu_only,0,2.056,0
229,0,3,49,229,traditional,0,Dolphin,22.0,72,menu,0,menu_only,0,1.621,0
230,0,3,50,230,traditional,0,Strawberry,43.0,144,menu,0,menu_only,0,7.433,0
231,0,3,51,231,traditional,0,Strawberry,44.0,144,menu,0,menu_only,0,2.166,0
232,0,3,52,232,traditional,0,Dolphin,23.0,72,menu,0,menu_only,0,1.901,0
233,0,3,53,233,traditional,0,Strawberry,45.0,144,menu,0,menu_only,0,2.166,0
234,0,3,54,234,traditional,0,Corn,7.0,24,menu,0,menu_only,0,1.9480000000000002,0
235,0,3,55,235,traditional,0,Strawberry,46.0,144,menu,0,menu_only,0,2.3209999999999997,0
236,0,3,56,236,traditional,0,Pencil,22.0,72,menu,0,menu_only,0,1.838,0
237,0,3,57,237,traditional,0,Strawberry,47.0,144,menu,0,menu_only,0,2.26,0
238,0,3,58,238,traditional,0,Pencil,23.0,72,menu,0,menu_only,0,2.369,0
239,0,3,59,239,traditional,0,Sweater,47.0,144,menu,0,menu_only,0,3.49,0
240,0,4,0,240,traditional,0,Corn,8.0,24,menu,0,menu_only,0,3.8960000000000004,0
241,0,4,1,241,traditional,0,Pencil,24.0,72,menu,0,menu_only,0,2.384,0
242,0,4,2,242,traditional,0,Banana,12.0,36,menu,0,menu_only,0,1.807,0
243,0,4,3,243,traditional,0,Corn,9.0,24,menu,0,menu_only,0,2.166,0
244,0,4,4,244,traditional,0,Pencil,25.0,72,menu,0,menu_only,0,2.228,0
245,0,4,5,245,traditional,0,Banana,13.0,36,menu,0,menu_only,0,1.6980000000000002,0
246,0,4,6,246,traditional,0,Strawberry,48.0,144,menu,0,menu_only,0,2.042,0
247,0,4,7,247,traditional,0,Pencil,26.0,72,menu,0,menu_only,0,3.412,0
248,0,4,8,248,traditional,0,Banana,14.0,36,menu,0,menu_only,0,2.166,0
249,0,4,9,249,traditional,0,Karate,8.0,24,menu,0,menu_only,0,2.384,0
250,0,4,10,250,traditional,0,Pencil,27.0,72,menu,0,menu_only,0,4.862,0
251,0,4,11,251,traditional,0,Strawberry,49.0,144,menu,0,menu_only,0,2.79,0
252,0,4,12,252,traditional,0,Karate,9.0,24,menu,0,menu_only,0,2.01,0
253,0,4,13,253,traditional,0,Strawberry,50.0,144,menu,0,menu_only,0,1.901,0
254,0,4,14,254,traditional,0,Strawberry,51.0,144,menu,0,menu_only,0,2.447,0
255,0,4,15,255,traditional,0,Strawberry,52.0,144,menu,0,menu_only,0,2.15,0
256,0,4,16,256,traditional,0,Strawberry,53.0,144,menu,0,menu_only,0,2.073,0
257,0,4,17,257,traditional,0,Cards,16.0,48,menu,0,menu_only,0,1.745,0
258,0,4,18,258,traditional,0,Strawberry,54.0,144,menu,0,menu_only,0,3.21,0
259,0,4,19,259,traditional,0,Strawberry,55.0,144,menu,0,menu_only,0,1.995,0
260,0,4,20,260,traditional,0,Cards,17.0,48,menu,0,menu_only,0,5.1110000000000015,0
261,0,4,21,261,traditional,0,Coat,12.0,36,menu,0,menu_only,0,1.9469999999999998,0
262,0,4,22,262,traditional,0,Strawberry,56.0,144,menu,0,menu_only,0,1.979,0
263,0,4,23,263,traditional,0,Cards,18.0,48,menu,0,menu_only,0,1.73,0
264,0,4,24,264,traditional,0,Mouse,8.0,24,menu,0,menu_only,0,3.225,0
265,0,4,25,265,traditional,0,Strawberry,57.0,144,menu,0,menu_only,0,2.9610000000000003,0
266,0,4,26,266,traditional,0,Pencil,28.0,72,menu,0,menu_only,0,2.556,0
267,0,4,27,267,traditional,0,Sweater,48.0,144,menu,0,menu_only,0,2.135,0
268,0,4,28,268,traditional,0,Sweater,49.0,144,menu,0,menu_only,0,1.901,0
269,0,4,29,269,traditional,0,Pencil,29.0,72,menu,0,menu_only,0,2.072,0
270,0,4,30,270,traditional,0,Coat,13.0,36,menu,0,menu_only,0,8.913,0
271,0,4,31,271,traditional,0,Sweater,50.0,144,menu,0,menu_only,0,2.025,0
272,0,4,32,272,traditional,0,Garlic,16.0,48,menu,0,menu_only,0,2.2119999999999997,0
273,0,4,33,273,traditional,0,Sweater,51.0,144,menu,0,menu_only,0,1.901,0
274,0,4,34,274,traditional,0,Sweater,52.0,144,menu,0,menu_only,0,2.01,0
275,0,4,35,275,traditional,0,Garlic,17.0,48,menu,0,menu_only,0,1.7919999999999998,0
276,0,4,36,276,traditional,0,Frog,8.0,24,menu,0,menu_only,0,1.807,0
277,0,4,37,277,traditional,0,Sweater,53.0,144,menu,0,menu_only,0,2.259,0
278,0,4,38,278,traditional,0,Garlic,18.0,48,menu,0,menu_only,0,2.991,0
279,0,4,39,279,traditional,0,Sweater,54.0,144,menu,0,menu_only,0,1.87,0
280,0,4,40,280,traditional,0,Sweater,55.0,144,menu,0,menu_only,0,4.9239999999999995,0
281,0,4,41,281,traditional,0,Strawberry,58.0,144,menu,0,menu_only,0,1.5419999999999998,0
282,0,4,42,282,traditional,0,Sweater,56.0,144,menu,0,menu_only,0,1.6669999999999998,0
283,0,4,43,283,traditional,0,Dolphin,24.0,72,menu,0,menu_only,0,1.714,0
284,0,4,44,284,traditional,0,Sweater,57.0,144,menu,0,menu_only,0,3.023,0
285,0,4,45,285,traditional,0,Dolphin,25.0,72,menu,0,menu_only,0,1.901,0
286,0,4,46,286,traditional,0,Dolphin,26.0,72,menu,0,menu_only,0,1.838,0
287,0,4,47,287,traditional,0,Dolphin,27.0,72,menu,0,menu_only,0,1.854,0
288,0,4,48,288,traditional,0,Mouse,9.0,24,menu,0,menu_only,0,1.901,0
289,0,4,49,289,traditional,0,Sweater,58.0,144,menu,0,menu_only,0,2.042,0
290,0,4,50,290,traditional,0,Dolphin,28.0,72,menu,0,menu_only,0,4.129,0
291,0,4,51,291,traditional,0,Garlic,19.0,48,menu,0,menu_only,0,1.807,0
292,0,4,52,292,traditional,0,Clock,4.0,12,menu,0,menu_only,0,1.932,0
293,0,4,53,293,traditional,0,Coat,14.0,36,menu,0,menu_only,0,2.244,0
294,0,4,54,294,traditional,0,Dolphin,29.0,72,menu,0,menu_only,0,2.509,0
295,0,4,55,295,traditional,0,Camel,4.0,12,menu,0,menu_only,0,3.6220000000000008,1
296,0,4,56,296,traditional,0,Cards,19.0,48,menu,0,menu_only,0,3.2569999999999997,0
297,0,4,57,297,traditional,0,Frog,9.0,24,menu,0,menu_only,0,3.21,0
298,0,4,58,298,traditional,0,Sweater,59.0,144,menu,0,menu_only,0,3.194,0
